CustomerKey,ProductKey,Total Sales,Total Cost,Total Profit,Profit Margin,Year
12350,479,8.99,3.3623,5.627700000000001,62.60%,2004
12350,480,2.29,0.8565,1.4335,62.60%,2004
12350,563,2384.07,1481.9379,902.1321000000003,37.84%,2004
12351,463,24.49,9.1593,15.330699999999998,62.60%,2004
12351,473,63.5,23.749,39.751000000000005,62.60%,2003
12351,482,8.99,3.3623,5.627700000000001,62.60%,2004
12351,487,54.99,20.5663,34.423700000000004,62.60%,2004
12351,528,4.99,1.8663,3.1237000000000004,62.60%,2003
12351,529,3.99,1.4923,2.4977,62.60%,2004
12351,535,24.99,9.3463,15.643699999999999,62.60%,2003
12352,217,34.99,13.0863,21.9037,62.60%,2004
12352,465,48.98,18.3186,30.661399999999997,62.60%,2004
12352,480,2.29,0.8565,1.4335,62.60%,2004
12352,486,159,59.466,99.53399999999999,62.60%,2004
12352,529,3.99,1.4923,2.4977,62.60%,2004
12352,535,24.99,9.3463,15.643699999999999,62.60%,2004
12353,354,2071.4196,1117.8559,953.5637000000002,46.03%,2002
12353,359,2294.99,1251.9813,1043.0086999999999,45.45%,2003
12353,477,4.99,1.8663,3.1237000000000004,62.60%,2003
12353,478,9.99,3.7363,6.2537,62.60%,2003
12353,576,2384.07,1481.9379,902.1321000000003,37.84%,2004
12354,358,2049.0982,1105.81,943.2882,46.03%,2002
12354,363,2294.99,1251.9813,1043.0086999999999,45.45%,2003
12354,477,4.99,1.8663,3.1237000000000004,62.60%,2003
12354,478,9.99,3.7363,6.2537,62.60%,2003
12354,489,53.99,41.5723,12.417700000000004,23.00%,2004
12354,564,2384.07,1481.9379,902.1321000000003,37.84%,2004
12355,355,2319.99,1265.6195,1054.3704999999998,45.45%,2003
12355,358,2049.0982,1105.81,943.2882,46.03%,2002
12355,481,8.99,3.3623,5.627700000000001,62.60%,2003
12355,485,21.98,8.2205,13.759500000000001,62.60%,2003
12355,530,4.99,1.8663,3.1237000000000004,62.60%,2004
12355,541,28.99,10.8423,18.1477,62.60%,2004
12355,573,2384.07,1481.9379,902.1321000000003,37.84%,2004
12356,214,34.99,13.0863,21.9037,62.60%,2004
12356,357,2319.99,1265.6195,1054.3704999999998,45.45%,2003
12356,360,2049.0982,1105.81,943.2882,46.03%,2002
12356,485,21.98,8.2205,13.759500000000001,62.60%,2003
12356,561,2384.07,1481.9379,902.1321000000003,37.84%,2004
12357,214,34.99,13.0863,21.9037,62.60%,2004
12357,465,48.98,18.3186,30.661399999999997,62.60%,2004
12357,528,4.99,1.8663,3.1237000000000004,62.60%,2004
12357,529,3.99,1.4923,2.4977,62.60%,2004
12357,535,24.99,9.3463,15.643699999999999,62.60%,2004
12358,214,34.99,13.0863,21.9037,62.60%,2004
12358,356,2071.4196,1117.8559,953.5637000000002,46.03%,2002
12358,359,2294.99,1251.9813,1043.0086999999999,45.45%,2003
12358,480,2.29,0.8565,1.4335,62.60%,2003
12358,561,2384.07,1481.9379,902.1321000000003,37.84%,2004
12359,214,34.99,13.0863,21.9037,62.60%,2004
12359,465,24.49,9.1593,15.330699999999998,62.60%,2004
12359,480,2.29,0.8565,1.4335,62.60%,2004
12359,528,4.99,1.8663,3.1237000000000004,62.60%,2004
12359,529,3.99,1.4923,2.4977,62.60%,2004
12359,535,24.99,9.3463,15.643699999999999,62.60%,2004
12360,354,2071.4196,1117.8559,953.5637000000002,46.03%,2002
12360,359,2294.99,1251.9813,1043.0086999999999,45.45%,2003
12360,564,2384.07,1481.9379,902.1321000000003,37.84%,2004
12361,463,24.49,9.1593,15.330699999999998,62.60%,2004
12361,486,159,59.466,99.53399999999999,62.60%,2004
12361,528,4.99,1.8663,3.1237000000000004,62.60%,2004
12361,529,3.99,1.4923,2.4977,62.60%,2004
12361,535,24.99,9.3463,15.643699999999999,62.60%,2004
12362,313,3578.27,2171.2942,1406.9758000000002,39.32%,2002
12362,361,2294.99,1251.9813,1043.0086999999999,45.45%,2003
12362,482,8.99,3.3623,5.627700000000001,62.60%,2003
12362,485,21.98,8.2205,13.759500000000001,62.60%,2003
12363,217,34.99,13.0863,21.9037,62.60%,2003
12363,217,34.99,13.0863,21.9037,62.60%,2004
12363,225,8.99,6.9223,2.0677000000000003,23.00%,2004
12363,237,49.99,38.4923,11.497700000000002,23.00%,2004
12363,477,9.98,3.7326,6.247400000000001,62.60%,2003
12363,478,9.99,3.7363,6.2537,62.60%,2003
12363,487,54.99,20.5663,34.423700000000004,62.60%,2003
12363,528,4.99,1.8663,3.1237000000000004,62.60%,2004
12363,536,29.99,11.2163,18.773699999999998,62.60%,2004
12363,537,35,13.09,21.91,62.60%,2004
12364,313,3578.27,2171.2942,1406.9758000000002,39.32%,2002
12364,357,2319.99,1265.6195,1054.3704999999998,45.45%,2003
12365,477,4.99,1.8663,3.1237000000000004,62.60%,2003
12365,479,8.99,3.3623,5.627700000000001,62.60%,2003
12365,528,4.99,1.8663,3.1237000000000004,62.60%,2003
12365,537,35,13.09,21.91,62.60%,2003
12366,217,34.99,13.0863,21.9037,62.60%,2004
12366,477,4.99,1.8663,3.1237000000000004,62.60%,2003
12366,479,8.99,3.3623,5.627700000000001,62.60%,2003
12366,528,4.99,1.8663,3.1237000000000004,62.60%,2004
12366,537,35,13.09,21.91,62.60%,2004
12367,222,34.99,13.0863,21.9037,62.60%,2004
12367,228,49.99,38.4923,11.497700000000002,23.00%,2004
12367,231,49.99,38.4923,11.497700000000002,23.00%,2003
12367,529,3.99,1.4923,2.4977,62.60%,2004
12367,538,21.49,8.0373,13.452699999999998,62.60%,2004
12368,214,34.99,13.0863,21.9037,62.60%,2004
12369,214,34.99,13.0863,21.9037,62.60%,2004
12369,480,2.29,0.8565,1.4335,62.60%,2004
12369,485,21.98,8.2205,13.759500000000001,62.60%,2004
12369,528,9.98,3.7326,6.247400000000001,62.60%,2004
12369,535,24.99,9.3463,15.643699999999999,62.60%,2004
12370,480,4.58,1.713,2.867,62.60%,2003
12370,485,21.98,8.2205,13.759500000000001,62.60%,2003
12370,528,9.98,3.7326,6.247400000000001,62.60%,2003
12370,535,24.99,9.3463,15.643699999999999,62.60%,2003
12371,222,34.99,13.0863,21.9037,62.60%,2004
12371,467,24.49,9.1593,15.330699999999998,62.60%,2004
12371,480,4.58,1.713,2.867,62.60%,2004
12371,483,120,44.88,75.12,62.60%,2004
12371,528,4.99,1.8663,3.1237000000000004,62.60%,2004
12371,535,24.99,9.3463,15.643699999999999,62.60%,2004
12372,222,34.99,13.0863,21.9037,62.60%,2003
12372,467,24.49,9.1593,15.330699999999998,62.60%,2003
12372,480,2.29,0.8565,1.4335,62.60%,2003
12372,480,2.29,0.8565,1.4335,62.60%,2004
12372,528,9.98,3.7326,6.247400000000001,62.60%,2003
12372,535,24.99,9.3463,15.643699999999999,62.60%,2003
12373,312,3578.27,2171.2942,1406.9758000000002,39.32%,2001
12373,357,2319.99,1265.6195,1054.3704999999998,45.45%,2004
12373,463,24.49,9.1593,15.330699999999998,62.60%,2004
12373,477,4.99,1.8663,3.1237000000000004,62.60%,2004
12373,478,9.99,3.7363,6.2537,62.60%,2004
12374,217,34.99,13.0863,21.9037,62.60%,2003
12375,222,34.99,13.0863,21.9037,62.60%,2004
12375,225,8.99,6.9223,2.0677000000000003,23.00%,2004
12376,231,49.99,38.4923,11.497700000000002,23.00%,2003
12376,529,3.99,1.4923,2.4977,62.60%,2003
12376,538,21.49,8.0373,13.452699999999998,62.60%,2003
12377,234,49.99,38.4923,11.497700000000002,23.00%,2003
12378,352,2071.4196,1117.8559,953.5637000000002,46.03%,2003
12378,359,2294.99,1251.9813,1043.0086999999999,45.45%,2004
12379,237,49.99,38.4923,11.497700000000002,23.00%,2003
12380,225,8.99,6.9223,2.0677000000000003,23.00%,2003
12380,359,2294.99,1251.9813,1043.0086999999999,45.45%,2003
12380,360,2049.0982,1105.81,943.2882,46.03%,2002
12380,480,2.29,0.8565,1.4335,62.60%,2003
12380,577,1214.85,755.1508,459.6991999999999,37.84%,2003
12381,217,34.99,13.0863,21.9037,62.60%,2003
12381,225,17.98,13.8446,4.135400000000001,23.00%,2003
12381,352,2071.4196,1117.8559,953.5637000000002,46.03%,2002
12381,361,2294.99,1251.9813,1043.0086999999999,45.45%,2003
12381,568,742.35,461.4448,280.90520000000004,37.84%,2003
12382,356,2071.4196,1117.8559,953.5637000000002,46.03%,2002
12382,357,2319.99,1265.6195,1054.3704999999998,45.45%,2003
12382,560,1214.85,755.1508,459.6991999999999,37.84%,2003
12383,310,3578.27,2171.2942,1406.9758000000002,39.32%,2001
12383,357,2319.99,1265.6195,1054.3704999999998,45.45%,2004
12384,355,2319.99,1265.6195,1054.3704999999998,45.45%,2003
12384,358,2049.0982,1105.81,943.2882,46.03%,2003
12384,463,24.49,9.1593,15.330699999999998,62.60%,2003
12384,477,4.99,1.8663,3.1237000000000004,62.60%,2003
12384,479,8.99,3.3623,5.627700000000001,62.60%,2003
12384,487,54.99,20.5663,34.423700000000004,62.60%,2003
12384,490,53.99,41.5723,12.417700000000004,23.00%,2003
12384,605,539.99,343.6496,196.3404,36.36%,2003
12385,352,2071.4196,1117.8559,953.5637000000002,46.03%,2002
12385,359,2294.99,1251.9813,1043.0086999999999,45.45%,2003
12385,478,9.99,3.7363,6.2537,62.60%,2003
12385,585,742.35,461.4448,280.90520000000004,37.84%,2003
12386,225,8.99,6.9223,2.0677000000000003,23.00%,2004
12386,234,49.99,38.4923,11.497700000000002,23.00%,2004
12386,354,2071.4196,1117.8559,953.5637000000002,46.03%,2003
12386,361,2294.99,1251.9813,1043.0086999999999,45.45%,2004
12386,485,21.98,8.2205,13.759500000000001,62.60%,2004
12387,214,34.99,13.0863,21.9037,62.60%,2004
12388,222,34.99,13.0863,21.9037,62.60%,2004
12388,361,2294.99,1251.9813,1043.0086999999999,45.45%,2004
12388,362,2049.0982,1105.81,943.2882,46.03%,2003
12389,231,49.99,38.4923,11.497700000000002,23.00%,2004
12390,214,34.99,13.0863,21.9037,62.60%,2003
12390,356,2071.4196,1117.8559,953.5637000000002,46.03%,2003
12390,363,2294.99,1251.9813,1043.0086999999999,45.45%,2003
12390,477,4.99,1.8663,3.1237000000000004,62.60%,2003
12390,478,9.99,3.7363,6.2537,62.60%,2003
12390,538,21.49,8.0373,13.452699999999998,62.60%,2003
12390,604,539.99,343.6496,196.3404,36.36%,2003
12391,222,34.99,13.0863,21.9037,62.60%,2003
12391,358,2049.0982,1105.81,943.2882,46.03%,2002
12391,359,2294.99,1251.9813,1043.0086999999999,45.45%,2003
12391,565,742.35,461.4448,280.90520000000004,37.84%,2003
12392,231,49.99,38.4923,11.497700000000002,23.00%,2003
12392,529,3.99,1.4923,2.4977,62.60%,2003
12392,538,21.49,8.0373,13.452699999999998,62.60%,2003
12393,228,49.99,38.4923,11.497700000000002,23.00%,2004
12393,463,24.49,9.1593,15.330699999999998,62.60%,2004
12394,361,2294.99,1251.9813,1043.0086999999999,45.45%,2003
12394,362,2049.0982,1105.81,943.2882,46.03%,2002
12394,485,21.98,8.2205,13.759500000000001,62.60%,2003
12394,487,54.99,20.5663,34.423700000000004,62.60%,2003
12394,578,1214.85,755.1508,459.6991999999999,37.84%,2003
12395,214,34.99,13.0863,21.9037,62.60%,2004
12395,312,3578.27,2171.2942,1406.9758000000002,39.32%,2001
12395,357,2319.99,1265.6195,1054.3704999999998,45.45%,2004
12395,537,35,13.09,21.91,62.60%,2004
12396,234,49.99,38.4923,11.497700000000002,23.00%,2004
12397,222,34.99,13.0863,21.9037,62.60%,2003
12397,353,2319.99,1265.6195,1054.3704999999998,45.45%,2003
12397,362,2049.0982,1105.81,943.2882,46.03%,2003
12397,477,4.99,1.8663,3.1237000000000004,62.60%,2003
12397,478,9.99,3.7363,6.2537,62.60%,2003
12397,479,8.99,3.3623,5.627700000000001,62.60%,2003
12397,605,539.99,343.6496,196.3404,36.36%,2003
12398,217,34.99,13.0863,21.9037,62.60%,2004
12398,312,3578.27,2171.2942,1406.9758000000002,39.32%,2001
12398,357,2319.99,1265.6195,1054.3704999999998,45.45%,2003
12398,529,3.99,1.4923,2.4977,62.60%,2004
12398,538,21.49,8.0373,13.452699999999998,62.60%,2004
12398,606,539.99,343.6496,196.3404,36.36%,2004
12399,217,34.99,13.0863,21.9037,62.60%,2004
12399,225,8.99,6.9223,2.0677000000000003,23.00%,2004
12399,477,4.99,1.8663,3.1237000000000004,62.60%,2004
12399,478,9.99,3.7363,6.2537,62.60%,2004
12400,477,4.99,1.8663,3.1237000000000004,62.60%,2004
12400,478,9.99,3.7363,6.2537,62.60%,2004
12400,491,53.99,41.5723,12.417700000000004,23.00%,2004
12401,529,3.99,1.4923,2.4977,62.60%,2004
12401,540,32.6,12.1924,20.407600000000002,62.60%,2004
12402,214,34.99,13.0863,21.9037,62.60%,2003
12402,231,49.99,38.4923,11.497700000000002,23.00%,2003
12402,355,2319.99,1265.6195,1054.3704999999998,45.45%,2003
12402,362,2049.0982,1105.81,943.2882,46.03%,2002
12402,485,21.98,8.2205,13.759500000000001,62.60%,2003
12402,569,742.35,461.4448,280.90520000000004,37.84%,2003
12403,478,9.99,3.7363,6.2537,62.60%,2004
12403,480,2.29,0.8565,1.4335,62.60%,2004
12403,487,54.99,20.5663,34.423700000000004,62.60%,2004
12404,214,34.99,13.0863,21.9037,62.60%,2003
12404,222,34.99,13.0863,21.9037,62.60%,2003
12404,225,8.99,6.9223,2.0677000000000003,23.00%,2003
12404,354,2071.4196,1117.8559,953.5637000000002,46.03%,2003
12404,359,2294.99,1251.9813,1043.0086999999999,45.45%,2003
12404,478,9.99,3.7363,6.2537,62.60%,2003
12404,489,53.99,41.5723,12.417700000000004,23.00%,2003
12404,565,742.35,461.4448,280.90520000000004,37.84%,2003
12405,529,3.99,1.4923,2.4977,62.60%,2004
12405,540,32.6,12.1924,20.407600000000002,62.60%,2004
12406,537,35,13.09,21.91,62.60%,2004
12407,217,34.99,13.0863,21.9037,62.60%,2004
12407,528,4.99,1.8663,3.1237000000000004,62.60%,2004
12407,537,35,13.09,21.91,62.60%,2004
12408,480,2.29,0.8565,1.4335,62.60%,2004
12408,528,4.99,1.8663,3.1237000000000004,62.60%,2004
12408,537,35,13.09,21.91,62.60%,2004
12409,483,120,44.88,75.12,62.60%,2004
12409,537,35,13.09,21.91,62.60%,2003
12410,483,120,44.88,75.12,62.60%,2004
12410,528,4.99,1.8663,3.1237000000000004,62.60%,2003
12410,537,35,13.09,21.91,62.60%,2003
12411,483,120,44.88,75.12,62.60%,2004
12411,528,4.99,1.8663,3.1237000000000004,62.60%,2004
12411,537,35,13.09,21.91,62.60%,2004
12412,217,34.99,13.0863,21.9037,62.60%,2004
12412,473,63.5,23.749,39.751000000000005,62.60%,2004
12412,483,120,44.88,75.12,62.60%,2004
12412,528,4.99,1.8663,3.1237000000000004,62.60%,2004
12412,537,35,13.09,21.91,62.60%,2004
12413,480,2.29,0.8565,1.4335,62.60%,2004
12413,483,120,44.88,75.12,62.60%,2003
12413,528,4.99,1.8663,3.1237000000000004,62.60%,2004
12413,537,35,13.09,21.91,62.60%,2004
12414,480,2.29,0.8565,1.4335,62.60%,2004
12414,483,120,44.88,75.12,62.60%,2003
12414,537,35,13.09,21.91,62.60%,2004
12415,214,34.99,13.0863,21.9037,62.60%,2004
12415,528,4.99,1.8663,3.1237000000000004,62.60%,2004
12415,537,35,13.09,21.91,62.60%,2004
12416,528,4.99,1.8663,3.1237000000000004,62.60%,2003
12416,537,35,13.09,21.91,62.60%,2003
12417,480,2.29,0.8565,1.4335,62.60%,2004
12417,485,21.98,8.2205,13.759500000000001,62.60%,2004
12417,537,35,13.09,21.91,62.60%,2004
12418,234,49.99,38.4923,11.497700000000002,23.00%,2004
12418,310,3578.27,2171.2942,1406.9758000000002,39.32%,2002
12418,361,2294.99,1251.9813,1043.0086999999999,45.45%,2004
12418,463,24.49,9.1593,15.330699999999998,62.60%,2004
12418,485,21.98,8.2205,13.759500000000001,62.60%,2004
12419,537,35,13.09,21.91,62.60%,2003
12420,480,2.29,0.8565,1.4335,62.60%,2003
12420,528,4.99,1.8663,3.1237000000000004,62.60%,2003
12420,537,35,13.09,21.91,62.60%,2003
12421,214,34.99,13.0863,21.9037,62.60%,2003
12421,528,4.99,1.8663,3.1237000000000004,62.60%,2003
12421,537,35,13.09,21.91,62.60%,2003
12422,537,35,13.09,21.91,62.60%,2004
12423,214,34.99,13.0863,21.9037,62.60%,2004
12423,310,3578.27,2171.2942,1406.9758000000002,39.32%,2002
12423,359,2294.99,1251.9813,1043.0086999999999,45.45%,2004
12424,222,34.99,13.0863,21.9037,62.60%,2004
12424,467,24.49,9.1593,15.330699999999998,62.60%,2004
12424,528,4.99,1.8663,3.1237000000000004,62.60%,2004
12424,537,35,13.09,21.91,62.60%,2004
12425,228,49.99,38.4923,11.497700000000002,23.00%,2004
12425,528,4.99,1.8663,3.1237000000000004,62.60%,2004
12425,537,35,13.09,21.91,62.60%,2004
12426,222,34.99,13.0863,21.9037,62.60%,2004
12426,467,24.49,9.1593,15.330699999999998,62.60%,2004
12426,528,4.99,1.8663,3.1237000000000004,62.60%,2004
12426,537,35,13.09,21.91,62.60%,2004
12427,528,4.99,1.8663,3.1237000000000004,62.60%,2003
12427,537,35,13.09,21.91,62.60%,2003
12428,217,34.99,13.0863,21.9037,62.60%,2004
12428,528,4.99,1.8663,3.1237000000000004,62.60%,2004
12428,537,35,13.09,21.91,62.60%,2004
12429,537,35,13.09,21.91,62.60%,2003
12430,214,34.99,13.0863,21.9037,62.60%,2004
12430,217,34.99,13.0863,21.9037,62.60%,2003
12430,222,34.99,13.0863,21.9037,62.60%,2004
12430,225,8.99,6.9223,2.0677000000000003,23.00%,2003
12430,475,69.99,26.1763,43.8137,62.60%,2003
12430,528,4.99,1.8663,3.1237000000000004,62.60%,2003
12430,528,9.98,3.7326,6.247400000000001,62.60%,2004
12430,535,24.99,9.3463,15.643699999999999,62.60%,2004
12430,536,29.99,11.2163,18.773699999999998,62.60%,2003
12430,537,35,13.09,21.91,62.60%,2004
12431,476,69.99,26.1763,43.8137,62.60%,2004
12431,480,2.29,0.8565,1.4335,62.60%,2003
12431,480,2.29,0.8565,1.4335,62.60%,2004
12431,487,54.99,20.5663,34.423700000000004,62.60%,2003
12431,528,4.99,1.8663,3.1237000000000004,62.60%,2003
12431,535,24.99,9.3463,15.643699999999999,62.60%,2003
12431,536,29.99,11.2163,18.773699999999998,62.60%,2004
12431,537,35,13.09,21.91,62.60%,2003
12432,214,34.99,13.0863,21.9037,62.60%,2004
12432,485,21.98,8.2205,13.759500000000001,62.60%,2004
12432,537,35,13.09,21.91,62.60%,2004
12433,217,34.99,13.0863,21.9037,62.60%,2003
12433,528,4.99,1.8663,3.1237000000000004,62.60%,2003
12433,537,35,13.09,21.91,62.60%,2003
12434,217,34.99,13.0863,21.9037,62.60%,2004
12434,528,4.99,1.8663,3.1237000000000004,62.60%,2004
12434,537,35,13.09,21.91,62.60%,2004
12435,312,3578.27,2171.2942,1406.9758000000002,39.32%,2002
12435,355,2319.99,1265.6195,1054.3704999999998,45.45%,2004
12435,485,21.98,8.2205,13.759500000000001,62.60%,2004
12436,480,2.29,0.8565,1.4335,62.60%,2003
12436,528,4.99,1.8663,3.1237000000000004,62.60%,2003
12436,537,35,13.09,21.91,62.60%,2003
12437,225,8.99,6.9223,2.0677000000000003,23.00%,2004
12437,312,3578.27,2171.2942,1406.9758000000002,39.32%,2002
12437,355,2319.99,1265.6195,1054.3704999999998,45.45%,2004
12437,485,21.98,8.2205,13.759500000000001,62.60%,2004
12437,490,53.99,41.5723,12.417700000000004,23.00%,2004
12438,312,3578.27,2171.2942,1406.9758000000002,39.32%,2002
12438,357,2319.99,1265.6195,1054.3704999999998,45.45%,2003
12439,217,34.99,13.0863,21.9037,62.60%,2003
12439,237,49.99,38.4923,11.497700000000002,23.00%,2003
12439,528,4.99,1.8663,3.1237000000000004,62.60%,2003
12439,537,35,13.09,21.91,62.60%,2003
12440,313,3578.27,2171.2942,1406.9758000000002,39.32%,2002
12440,361,2294.99,1251.9813,1043.0086999999999,45.45%,2004
12440,528,4.99,1.8663,3.1237000000000004,62.60%,2004
12440,537,35,13.09,21.91,62.60%,2004
12441,314,3578.27,2171.2942,1406.9758000000002,39.32%,2002
12441,359,2294.99,1251.9813,1043.0086999999999,45.45%,2004
12441,480,2.29,0.8565,1.4335,62.60%,2004
12442,311,3578.27,2171.2942,1406.9758000000002,39.32%,2002
12442,357,2319.99,1265.6195,1054.3704999999998,45.45%,2004
12442,480,2.29,0.8565,1.4335,62.60%,2004
12443,484,7.95,2.9733,4.9767,62.60%,2004
12443,485,21.98,8.2205,13.759500000000001,62.60%,2004
12444,217,34.99,13.0863,21.9037,62.60%,2004
12444,237,49.99,38.4923,11.497700000000002,23.00%,2004
12444,463,24.49,9.1593,15.330699999999998,62.60%,2004
12444,475,69.99,26.1763,43.8137,62.60%,2003
12444,481,8.99,3.3623,5.627700000000001,62.60%,2003
12444,528,4.99,1.8663,3.1237000000000004,62.60%,2003
12444,528,9.98,3.7326,6.247400000000001,62.60%,2004
12444,535,24.99,9.3463,15.643699999999999,62.60%,2004
12444,536,29.99,11.2163,18.773699999999998,62.60%,2003
12444,537,35,13.09,21.91,62.60%,2004
12445,485,21.98,8.2205,13.759500000000001,62.60%,2004
12446,314,3578.27,2171.2942,1406.9758000000002,39.32%,2002
12446,353,2319.99,1265.6195,1054.3704999999998,45.45%,2004
12446,463,24.49,9.1593,15.330699999999998,62.60%,2004
12446,485,21.98,8.2205,13.759500000000001,62.60%,2004
12447,361,2294.99,1251.9813,1043.0086999999999,45.45%,2003
12447,477,4.99,1.8663,3.1237000000000004,62.60%,2003
12447,478,9.99,3.7363,6.2537,62.60%,2003
12447,485,21.98,8.2205,13.759500000000001,62.60%,2003
12448,314,3578.27,2171.2942,1406.9758000000002,39.32%,2002
12448,359,2294.99,1251.9813,1043.0086999999999,45.45%,2004
12448,480,2.29,0.8565,1.4335,62.60%,2004
12448,528,4.99,1.8663,3.1237000000000004,62.60%,2004
12448,537,35,13.09,21.91,62.60%,2004
12449,222,34.99,13.0863,21.9037,62.60%,2003
12449,361,2294.99,1251.9813,1043.0086999999999,45.45%,2003
12449,485,21.98,8.2205,13.759500000000001,62.60%,2003
12450,214,34.99,13.0863,21.9037,62.60%,2004
12450,312,3578.27,2171.2942,1406.9758000000002,39.32%,2002
12450,353,2319.99,1265.6195,1054.3704999999998,45.45%,2004
12450,485,21.98,8.2205,13.759500000000001,62.60%,2004
12451,361,2294.99,1251.9813,1043.0086999999999,45.45%,2003
12451,478,9.99,3.7363,6.2537,62.60%,2003
12451,484,7.95,2.9733,4.9767,62.60%,2003
12451,487,54.99,20.5663,34.423700000000004,62.60%,2003
12452,313,3578.27,2171.2942,1406.9758000000002,39.32%,2002
12452,353,2319.99,1265.6195,1054.3704999999998,45.45%,2004
12452,480,2.29,0.8565,1.4335,62.60%,2004
12452,537,35,13.09,21.91,62.60%,2004
12453,485,21.98,8.2205,13.759500000000001,62.60%,2003
12454,214,34.99,13.0863,21.9037,62.60%,2003
12454,477,4.99,1.8663,3.1237000000000004,62.60%,2003
12454,478,9.99,3.7363,6.2537,62.60%,2003
12454,485,21.98,8.2205,13.759500000000001,62.60%,2003
