Document Status,Line Status,Business Unit,PO,Created By,Creation Date,Vendor Name,Vendor Site Code,Ship To Location,Bill To Location,Term Name,Currency Code,Rate Type,Rate Date,Rate,DFF By Pass,DFF Purchasing For,DFF Directors Purchase,Attribute Category,DFF Remarks Or Indent,Line Num,Quantity,Received Quantity,Received Amount,Invoice Quantity,Invoice Amount,Unit Price,Line Item,Item Description,UOM,Requisition Number,Promised Date,Need By Date,Tax Name,Line Attribute Category,DFF Manufacturer,DFF Item Spec,DFF Department,DFF Line Remarks,Item Type,Requester,Dist Attribute Category,DFF Requisition Type,DFF Asset location,DFF Project,DFF Remarks,DFF Related Asset Tag Number,DFF Department.1,GCC Account,Received Quantity %,Balance Quantity
OPEN,OPEN,Brookes Pharma,16320.0,Atif Salam,2023-03-03,Irshad Sarwar,CASH PUR,Brookes HO and IT Org,Brookes HO and IT Org,Cash,PKR,,,,,,,Local Purchase,REQUIRED  FOR ACL MAIN CHILLER - WORK DONE,1.0,2.0,0.0,0.0,0.0,0.0,75000.0,3009-00003-0000,REPAIR AND MAINTENANCE - REPAIRING OF 40 HP COMPRESSOR,NOS,26461.0,2022-11-11,2022-11-18,,Manufacturer Detail,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,Others,,,,72013.0,Utilities ,11-2405-82010607-0000-00-0000-00-000,0.0,2.0
OPEN,OPEN,Brookes Pharma,16362.0,Rashid Ayub,2023-03-09,ECO SERVICES,C & F SERVICES,Brookes HO and IT Org,Brookes HO and IT Org,25 Days,PKR,,,,,,,Local Purchase,Annual IPM implementation for the period of Jan-2023 to Dec-2023 at Brookes & Rental warehouse.,1.0,12.0,8.0,960000.0,8.0,960000.0,120000.0,3001-00001-0000,Annual IPM implementation. !-1- Fumigation service (Monthly / As per need)!-2- Bait / Glue station Management !-3- Gap Analysis!-4-  Sealing of small holes ,JOB,26939.0,2023-12-29,2023-01-18,INPUT_ST_NR_10%,,,,, ,EXPENSE,Sidra Ejaz,Requisition Distribution DFF,Others,,,,,Admin Common ,11-0002-82012402-0000-00-0000-00-000,66.66666666666666,4.0
OPEN,OPEN,Brookes Pharma,16386.0,Atif Salam,2023-03-14,PRIME ENGINEERING APPLICATION SERVICES,LOCAL OTHER PUR,Brookes HO and IT Org,Brookes HO and IT Org,50% ADVANCE & 50 % AFTER DELIVERY.,PKR,,,,,,,Local Purchase,REQUIRED EPOXY FLOOR COATING FOR NON STERILE CORRIDOR,5.0,1.0,0.78571,137499.25,0.78571,137500.0,175000.0,3005-00008-0000,LABOUR CHARGES - EPOXY FLOOR COATING THICKNESS: 0.5mm,JOB,27519.0,2023-04-21,2023-03-13,,Manufacturer Detail,,5000 Sft x @35/-,, ,EXPENSE,Syed Moizuddin Hassan,Requisition Distribution DFF,Others,,,,,Product Development (Common) ,11-2301-82010607-0000-00-0000-00-000,78.571,0.21428999999999998
OPEN,OPEN,Brookes Pharma,16392.0,Atif Salam,2023-03-14,MUHAMMAD AHSAN CONTRACTOR,OTHER SERVICES,Brookes HO and IT Org,Brookes HO and IT Org,25 Days,PKR,,,,,,,Local Purchase,REQUIRED FOR CIVIL REPAIR AND MAINTENANCE WORK NAL PROJECT PLOT - 58,1.0,1.0,0.0,0.0,0.0,0.0,28000.0,3007-00010-0000,"MISCELLANEOUS CIVIL WORK - REPAIRING OF DUCTS HOLES BY BLOCKS, SAND, CEMENT AND PLASTER INSIDE WORK 7 NOS x @4000/- 2nd FLOOR NAL PROJECT!-",JOB,27369.0,2023-03-31,2023-03-01,,Manufacturer Detail,,,, ,EXPENSE,Syed Moizuddin Hassan,Requisition Distribution DFF,CWIP,,001,,,Sterile (Common) ,11-1201-82010601-0000-00-0000-00-000,0.0,1.0
OPEN,OPEN,Brookes Pharma,16397.0,Atif Salam,2023-03-14,COOL CORNER,LOCAL OTHER PUR,Brookes HO and IT Org,Brookes HO and IT Org,30 Days,PKR,,,,,,,Local Purchase,REQUIRED FOR REPAIRING OF COMPRESSOR FOR COLD ROOM UNIT. FFSA,1.0,1.0,0.0,0.0,0.0,0.0,32000.0,3005-00008-0000,"LABOUR CHARGES - REPAIRING SEMI SEALED 3 TON COPELAND COMPRESSOR.380-440 V, FULL OVERHAULING",JOB,27376.0,2023-04-15,2023-03-01,,Manufacturer Detail,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,Others,,,,4576.0,Utilities ,11-2405-82010607-0000-00-0000-00-000,0.0,1.0
OPEN,OPEN,Brookes Pharma,16413.0,Atif Salam,2023-03-14,Irshad Sarwar,CASH PUR,Brookes HO and IT Org,Brookes HO and IT Org,Cash,PKR,,,,,,,Local Purchase,URGENTLY REQUIRED REPAIRING OF PART FOR CHINA BLISTER CARTONING MACHINE. PACKAGING DEPARTMENT,1.0,1.0,0.0,0.0,0.0,0.0,57142.0,3005-00008-0000,LABOUR CHARGES - REPAIRING OF HMI INPUT: 24VDC (SEIMENS),JOB,27542.0,2023-03-31,2023-03-13,,Manufacturer Detail,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,Others,,,,7059.0,Packaging (Common) ,11-1251-82010607-0000-00-0000-00-000,0.0,1.0
OPEN,OPEN,Brookes Pharma,16494.0,Mumtaz,2023-03-31,COLORCON LTD.,IMPORT RAW MAT,Brookes Non-Ceph Org,Brookes Non-Ceph Org,Advance,USD,Corporate,2023-03-31,226.5,,,,Import,Paradise International,2.0,1.0,0.0,0.0,0.0,0.0,502.96,3005-00014-0000,FREIGHT CHARGES,JOB,,,,,,,,, ,EXPENSE,,,,,,,, ,11-0000-84030108-0000-00-0000-00-000,0.0,1.0
OPEN,OPEN,Brookes Pharma,16534.0,Atif Salam,2023-04-06,A. G. ASSOCIATES,OTHER SERVICES,Brookes HO and IT Org,Brookes HO and IT Org,30 Days,PKR,,,,,,,Local Purchase,REQUIRED FOR CLEANING OF DUCTS IN MAIN KITCHEN.,1.0,1.0,0.0,0.0,0.0,0.0,85000.0,3005-00034-0000,LABOUR CHARGES ( HVAC ) - BLOWER FAN CLEANING 4 Nos. S.S. HOOD ALL DUCTING FILTER & FILTER FRAME ALL VCD AND ALL GRILL OR LINER GRILL CLEANING. ALL GRILL COLOR WORKS,JOB,27670.0,2023-04-29,2023-03-28,,Manufacturer Detail,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,Others,,,,,Canteen ,11-0202-82010603-0000-00-0000-00-000,0.0,1.0
OPEN,OPEN,Brookes Pharma,16535.0,Atif Salam,2023-04-06,A. G. ASSOCIATES,OTHER SERVICES,Brookes HO and IT Org,Brookes HO and IT Org,30 Days,PKR,,,,,,,Local Purchase,REQUIRED DUCT & BLOWER CLEANING OF CHINA COATA.,1.0,1.0,0.0,0.0,0.0,0.0,28000.0,3005-00034-0000,"LABOUR CHARGES ( HVAC ) - DISMANTLING OF EXHAUST FAN, CLEANING ALL THE DUCTS FROM INSIDE BY REMOVING ALL THE STICKING POWDER, REASSEMBLE THE DUCT, SEAL ALL THE JOINT AND MAKING IT LEAK PROOF",JOB,27671.0,2023-04-29,2023-03-28,,Manufacturer Detail,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,Others,,,,8034.0,Coating ,11-1104-82010603-0000-00-0000-00-000,0.0,1.0
OPEN,OPEN,Brookes Pharma,16535.0,Atif Salam,2023-04-06,A. G. ASSOCIATES,OTHER SERVICES,Brookes HO and IT Org,Brookes HO and IT Org,30 Days,PKR,,,,,,,Local Purchase,REQUIRED DUCT & BLOWER CLEANING OF CHINA COATA.,2.0,1.0,0.0,0.0,0.0,0.0,7000.0,3005-00034-0000,LABOUR CHARGES ( HVAC ) - REFIXING AND NEW SLIP FITTING CONNECTIONS!-,JOB,27671.0,2023-04-29,2023-03-28,,Manufacturer Detail,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,Others,,,,8034.0,Coating ,11-1104-82010603-0000-00-0000-00-000,0.0,1.0
OPEN,OPEN,Brookes Pharma,16573.0,Atif Salam,2023-04-14,WAHEED BHAI CARPENTER,LOCAL OTHER PUR,Brookes HO and IT Org,Brookes HO and IT Org,50% ADVANCE & 50% AFTER COMPLETION OF WORK,PKR,,,,,,,Local Purchase,REQUIRED FOR REPLACEMENT OF EXISTING FALSE CEILING DUE TO CRACK AND BROKEN PACKAGING PHASE-1,2.0,1.0,0.343,12005.0,0.343,12000.0,35000.0,3005-00008-0000,LABOUR CHARGES - MAKING LIGHT FRAME 35 Nos. IN PHASE-1 x @1000/- PER FRAME WITH FRAME PATTI!-,JOB,27792.0,2023-05-20,2023-04-17,,Manufacturer Detail,,,, ,EXPENSE,Syed Moizuddin Hassan,Requisition Distribution DFF,Others,,,,,Packaging (Common) ,11-1251-82010607-0000-00-0000-00-000,34.300000000000004,0.657
OPEN,OPEN,Brookes Pharma,16573.0,Atif Salam,2023-04-14,WAHEED BHAI CARPENTER,LOCAL OTHER PUR,Brookes HO and IT Org,Brookes HO and IT Org,50% ADVANCE & 50% AFTER COMPLETION OF WORK,PKR,,,,,,,Local Purchase,REQUIRED FOR REPLACEMENT OF EXISTING FALSE CEILING DUE TO CRACK AND BROKEN PACKAGING PHASE-1,3.0,1.0,0.464,3712.0,0.464,3716.0,8000.0,3005-00008-0000,LABOUR CHARGES - DISMANTLE OF EXISTING FALSE CEILING AND AREA CLEAR,JOB,27792.0,2023-05-20,2023-04-17,,Manufacturer Detail,,,, ,EXPENSE,Syed Moizuddin Hassan,Requisition Distribution DFF,Others,,,,,Packaging (Common) ,11-1251-82010607-0000-00-0000-00-000,46.400000000000006,0.536
OPEN,OPEN,Brookes Pharma,16626.0,Rashid Ayub,2023-04-28,Syed Arshad Ali,CASH PUR,Brookes HO and IT Org,Brookes HO and IT Org,Cash,PKR,,,,,,,Local Purchase,ARRANGED REPAIR & MAINTENANCE OF CORPORATE POOL VAN CX-9744 AND CAR BMU-689,1.0,1.0,0.0,0.0,0.0,0.0,600.0,3005-00005-0000,WASHING / SERVICE CHARGES OF VEHICLE,NOS,27526.0,2023-03-13,2023-03-13,,Manufacturer Detail,,CX-9744,, ,EXPENSE,Tariq Hasan Siddiqui,Requisition Distribution DFF,Directors,,,,113043.0,Admin Common ,11-0002-84030108-0000-00-0000-00-000,0.0,1.0
OPEN,OPEN,Brookes Pharma,16626.0,Rashid Ayub,2023-04-28,Syed Arshad Ali,CASH PUR,Brookes HO and IT Org,Brookes HO and IT Org,Cash,PKR,,,,,,,Local Purchase,ARRANGED REPAIR & MAINTENANCE OF CORPORATE POOL VAN CX-9744 AND CAR BMU-689,2.0,1.0,0.0,0.0,0.0,0.0,1200.0,3005-00029-0000,REPAIR AND MAINTENANCE - VEHICLE ,JOB,27526.0,2023-03-15,2023-03-15,,Manufacturer Detail,,BMU-689,, ,EXPENSE,Tariq Hasan Siddiqui,Requisition Distribution DFF,Directors,,,,51016.0,Admin Common ,11-0002-82012410-0000-00-0000-00-000,0.0,1.0
OPEN,OPEN,Brookes Pharma,16626.0,Rashid Ayub,2023-04-28,Syed Arshad Ali,CASH PUR,Brookes HO and IT Org,Brookes HO and IT Org,Cash,PKR,,,,,,,Local Purchase,ARRANGED REPAIR & MAINTENANCE OF CORPORATE POOL VAN CX-9744 AND CAR BMU-689,3.0,1.0,0.0,0.0,0.0,0.0,100.0,3005-00029-0000,REPAIR AND MAINTENANCE - VEHICLE ,JOB,27526.0,2023-03-15,2023-03-15,,Manufacturer Detail,,BMU-689,, ,EXPENSE,Tariq Hasan Siddiqui,Requisition Distribution DFF,Directors,,,,51016.0,Admin Common ,11-0002-82012410-0000-00-0000-00-000,0.0,1.0
OPEN,OPEN,Brookes Pharma,16626.0,Rashid Ayub,2023-04-28,Syed Arshad Ali,CASH PUR,Brookes HO and IT Org,Brookes HO and IT Org,Cash,PKR,,,,,,,Local Purchase,ARRANGED REPAIR & MAINTENANCE OF CORPORATE POOL VAN CX-9744 AND CAR BMU-689,4.0,1.0,0.0,0.0,0.0,0.0,1500.0,3005-00029-0000,REPAIR AND MAINTENANCE - VEHICLE ,JOB,27526.0,2023-03-15,2023-03-15,,Manufacturer Detail,,BMU-689,, ,EXPENSE,Tariq Hasan Siddiqui,Requisition Distribution DFF,Directors,,,,51016.0,Admin Common ,11-0002-82012410-0000-00-0000-00-000,0.0,1.0
OPEN,OPEN,Brookes Pharma,16626.0,Rashid Ayub,2023-04-28,Syed Arshad Ali,CASH PUR,Brookes HO and IT Org,Brookes HO and IT Org,Cash,PKR,,,,,,,Local Purchase,ARRANGED REPAIR & MAINTENANCE OF CORPORATE POOL VAN CX-9744 AND CAR BMU-689,5.0,1.0,0.0,0.0,0.0,0.0,3000.0,3005-00029-0000,REPAIR AND MAINTENANCE - VEHICLE ,JOB,27526.0,2023-03-15,2023-03-15,,Manufacturer Detail,,BMU-689,, ,EXPENSE,Tariq Hasan Siddiqui,Requisition Distribution DFF,Directors,,,,51016.0,Admin Common ,11-0002-82012410-0000-00-0000-00-000,0.0,1.0
OPEN,OPEN,Brookes Pharma,16626.0,Rashid Ayub,2023-04-28,Syed Arshad Ali,CASH PUR,Brookes HO and IT Org,Brookes HO and IT Org,Cash,PKR,,,,,,,Local Purchase,ARRANGED REPAIR & MAINTENANCE OF CORPORATE POOL VAN CX-9744 AND CAR BMU-689,6.0,1.0,0.0,0.0,0.0,0.0,1000.0,3005-00029-0000,REPAIR AND MAINTENANCE - VEHICLE ,JOB,27526.0,2023-03-15,2023-03-15,,Manufacturer Detail,,BMU-689,, ,EXPENSE,Tariq Hasan Siddiqui,Requisition Distribution DFF,Directors,,,,51016.0,Admin Common ,11-0002-82012410-0000-00-0000-00-000,0.0,1.0
OPEN,OPEN,Brookes Pharma,16680.0,Atif Salam,2023-05-09,MUHAMMAD AHSAN CONTRACTOR,OTHER SERVICES,Brookes HO and IT Org,Brookes HO and IT Org,25 Days,PKR,,,,,,,Local Purchase,REQUIRED REPLACEMENT OF EXISTING OVER HEAD WATER TANK HEADER DUE CORROSION PLOT-58,1.0,1.0,0.0,0.0,0.0,0.0,14000.0,3007-00010-0000,MISCELLANEOUS CIVIL WORK - OVERHEAD WATER TANK HEADER CHANGE AND EPOXY FILLING IN JOINTS AND CEMENTING ON WOODEN PRANCH,JOB,27912.0,2023-05-27,2023-05-10,,Manufacturer Detail,,,, ,EXPENSE,Syed Moizuddin Hassan,Requisition Distribution DFF,Others,,,,,Administration (Common) ,11-0201-82010601-0000-00-0000-00-000,0.0,1.0
OPEN,OPEN,Brookes Pharma,16688.0,Atif Salam,2023-05-09,F. G. INDUSTRIAL EQUIPMENTS (PVT.) LTD.,OTHER SERVICES,Brookes HO and IT Org,Brookes HO and IT Org,30 Days,PKR,,,,,,,Local Purchase,,1.0,12.0,0.0,0.0,0.0,0.0,6300.0,3002-00005-0000,ANNUAL MAINTENANCE CONTRACT - CML BATTERY OPERATED STACKER QUARANTINE AREA,JOB,27825.0,2024-04-30,2023-04-24,INPUT_ST_NR_13%,Manufacturer Detail,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,Others,,,,7329.0,Packaging (Common) ,11-1251-82010607-0000-00-0000-00-000,0.0,12.0
OPEN,OPEN,Brookes Pharma,16688.0,Atif Salam,2023-05-09,F. G. INDUSTRIAL EQUIPMENTS (PVT.) LTD.,OTHER SERVICES,Brookes HO and IT Org,Brookes HO and IT Org,30 Days,PKR,,,,,,,Local Purchase,,2.0,12.0,0.0,0.0,0.0,0.0,6300.0,3002-00005-0000,ANNUAL MAINTENANCE CONTRACT - CML BATTERY OPERATED STACKER PYODINE!-,JOB,27825.0,2024-04-30,2023-04-24,INPUT_ST_NR_13%,Manufacturer Detail,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,Others,,,,7360.0,Packaging (Common) ,11-1251-82010607-0000-00-0000-00-000,0.0,12.0
OPEN,OPEN,Brookes Pharma,16688.0,Atif Salam,2023-05-09,F. G. INDUSTRIAL EQUIPMENTS (PVT.) LTD.,OTHER SERVICES,Brookes HO and IT Org,Brookes HO and IT Org,30 Days,PKR,,,,,,,Local Purchase,,3.0,12.0,0.0,0.0,0.0,0.0,8400.0,3002-00005-0000,ANNUAL MAINTENANCE CONTRACT - DOOSAN DIESEL TRUCK!-,JOB,27825.0,2024-04-30,2023-04-24,INPUT_ST_NR_13%,Manufacturer Detail,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,Others,,,,99006.0,Warehouse ,11-2503-82010607-0000-00-0000-00-000,0.0,12.0
OPEN,OPEN,Brookes Pharma,16699.0,Atif Salam,2023-05-09,K. K. POWER SERVICES,OTHER SERVICES,Brookes HO and IT Org,Brookes HO and IT Org,15 Days,PKR,,,,,,,Local Purchase,,1.0,12.0,0.0,0.0,0.0,0.0,4600.0,3002-00005-0000,ANNUAL MAINTENANCE CONTRACT - JUNGHEINRICH BATTERY OPERATED STACKERS - FINISHED GOODS (RENTAL WAREHOUSE),JOB,27808.0,2024-04-30,2023-04-20,INPUT_ST_NR_13%,Manufacturer Detail,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,Others,,,,7330.0,Warehouse ,11-2503-82010607-0000-00-0000-00-000,0.0,12.0
OPEN,OPEN,Brookes Pharma,16699.0,Atif Salam,2023-05-09,K. K. POWER SERVICES,OTHER SERVICES,Brookes HO and IT Org,Brookes HO and IT Org,15 Days,PKR,,,,,,,Local Purchase,,2.0,12.0,0.0,0.0,0.0,0.0,4600.0,3002-00005-0000,ANNUAL MAINTENANCE CONTRACT - JUNGHEINRICH BATTERY OPERATED STACKER - SOLVENT AREA,JOB,27808.0,2024-04-30,2023-04-20,INPUT_ST_NR_13%,Manufacturer Detail,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,Others,,,,82002.0,Warehouse ,11-2503-82010607-0000-00-0000-00-000,0.0,12.0
OPEN,OPEN,Brookes Pharma,16699.0,Atif Salam,2023-05-09,K. K. POWER SERVICES,OTHER SERVICES,Brookes HO and IT Org,Brookes HO and IT Org,15 Days,PKR,,,,,,,Local Purchase,,3.0,12.0,0.0,0.0,0.0,0.0,4600.0,3002-00005-0000,ANNUAL MAINTENANCE CONTRACT - JUNGHEINRICH BATTERY OPERATED STACKERS - PACKAGING WAREHOUSE BASEMENT,JOB,27808.0,2024-04-30,2023-04-20,INPUT_ST_NR_13%,Manufacturer Detail,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,Others,,,,7333.0,Warehouse ,11-2503-82010607-0000-00-0000-00-000,0.0,12.0
OPEN,OPEN,Brookes Pharma,16699.0,Atif Salam,2023-05-09,K. K. POWER SERVICES,OTHER SERVICES,Brookes HO and IT Org,Brookes HO and IT Org,15 Days,PKR,,,,,,,Local Purchase,,4.0,12.0,0.0,0.0,0.0,0.0,4600.0,3002-00005-0000,ANNUAL MAINTENANCE CONTRACT - JUNGHEINRICH BATTERY OPERATED STACKERS - MAIN WAREHOUSE,JOB,27808.0,2024-04-30,2023-04-20,INPUT_ST_NR_13%,Manufacturer Detail,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,Others,,,,7332.0,Warehouse ,11-2503-82010607-0000-00-0000-00-000,0.0,12.0
OPEN,OPEN,Brookes Pharma,16699.0,Atif Salam,2023-05-09,K. K. POWER SERVICES,OTHER SERVICES,Brookes HO and IT Org,Brookes HO and IT Org,15 Days,PKR,,,,,,,Local Purchase,,5.0,12.0,0.0,0.0,0.0,0.0,4600.0,3002-00005-0000,ANNUAL MAINTENANCE CONTRACT - JUNGHEINRICH BATTERY OPERATED STACKER - UTILITY BASEMENT,JOB,27808.0,2024-04-30,2023-04-20,INPUT_ST_NR_13%,Manufacturer Detail,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,Others,,,,82001.0,Warehouse ,11-2503-82010607-0000-00-0000-00-000,0.0,12.0
OPEN,OPEN,Brookes Pharma,16699.0,Atif Salam,2023-05-09,K. K. POWER SERVICES,OTHER SERVICES,Brookes HO and IT Org,Brookes HO and IT Org,15 Days,PKR,,,,,,,Local Purchase,,6.0,12.0,0.0,0.0,0.0,0.0,6000.0,3002-00005-0000,ANNUAL MAINTENANCE CONTRACT - REACH TRUCK - PACKAGING WAREHOUSE-1 (RENTAL),JOB,27808.0,2024-04-30,2023-04-20,INPUT_ST_NR_13%,Manufacturer Detail,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,Others,,,,7334.0,Warehouse ,11-2503-82010607-0000-00-0000-00-000,0.0,12.0
OPEN,OPEN,Brookes Pharma,16699.0,Atif Salam,2023-05-09,K. K. POWER SERVICES,OTHER SERVICES,Brookes HO and IT Org,Brookes HO and IT Org,15 Days,PKR,,,,,,,Local Purchase,,7.0,12.0,0.0,0.0,0.0,0.0,6000.0,3002-00005-0000,ANNUAL MAINTENANCE CONTRACT - REACH TRUCK - PACKAGING WAREHOUSE 2 (RENTAL),JOB,27808.0,2024-04-30,2023-04-20,INPUT_ST_NR_13%,Manufacturer Detail,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,Others,,,,27002.0,Warehouse ,11-2503-82010607-0000-00-0000-00-000,0.0,12.0
OPEN,OPEN,Brookes Pharma,16699.0,Atif Salam,2023-05-09,K. K. POWER SERVICES,OTHER SERVICES,Brookes HO and IT Org,Brookes HO and IT Org,15 Days,PKR,,,,,,,Local Purchase,,8.0,12.0,0.0,0.0,0.0,0.0,6000.0,3002-00005-0000,ANNUAL MAINTENANCE CONTRACT - REACH TRUCK - FINISHED GOODS,JOB,27808.0,2024-04-30,2023-04-20,INPUT_ST_NR_13%,Manufacturer Detail,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,Others,,,,27001.0,Warehouse ,11-2503-82010607-0000-00-0000-00-000,0.0,12.0
OPEN,OPEN,Brookes Pharma,16699.0,Atif Salam,2023-05-09,K. K. POWER SERVICES,OTHER SERVICES,Brookes HO and IT Org,Brookes HO and IT Org,15 Days,PKR,,,,,,,Local Purchase,,9.0,12.0,0.0,0.0,0.0,0.0,4600.0,3002-00005-0000,ANNUAL MAINTENANCE CONTRACT - BATTERY OPERATED STACKER,JOB,27808.0,2024-04-30,2023-04-20,INPUT_ST_NR_13%,Manufacturer Detail,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,Others,,,,,Packaging (Common) ,11-1251-82010607-0000-00-0000-00-000,0.0,12.0
OPEN,OPEN,Brookes Pharma,16710.0,Rashid Ayub,2023-05-10,SWIFT PROPERTY MANAGEMENT SERVICES (PVT.) LIMITED,OTHER SERVICES,Brookes HO and IT Org,Brookes HO and IT Org,30 Days,PKR,,,,,,,Local Purchase,REQUIRED ANNUAL CLEANING OF WASTE WATER WELLS FOR BROOKES PHARMA FOR THE PERIOD 2023.,1.0,6.0,0.0,0.0,0.0,0.0,17272.67,3001-00006-0000,CLEANING WASTEWATER WELL ,JOB,27758.0,2023-05-31,2023-05-04,INPUT_ST_NR_10%,Manufacturer Detail,, WATER WELLS FOR BROOKES PHARMA FOR THE PERIOD 2023.,, ,EXPENSE,Sidra Ejaz,Requisition Distribution DFF,Others,,,,,Admin Common ,11-0002-82012402-0000-00-0000-00-000,0.0,6.0
OPEN,OPEN,Brookes Pharma,16761.0,Atif Salam,2023-05-19,TECHNO ENERGY SYSTEM,LOCAL OTHER PUR,Brookes Maintenance Org,Brookes Maintenance Org,100% ADVANCE,PKR,,,,,,,Local Purchase,REQUIRED SERVICING OF 1110 KVA DG SET INSTALLED AT PLOT-58,8.0,1.0,0.0,0.0,0.0,0.0,20000.0,3005-00009-0000,SERVICES CHARGES,JOB,27974.0,2023-05-31,2023-05-22,,,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,Others,,,,8095.0,Engineering (Common) ,11-2401-82010607-0000-00-0000-00-000,0.0,1.0
OPEN,OPEN,Brookes Pharma,16764.0,Atif Salam,2023-05-19,TECHNO ENERGY SYSTEM,LOCAL OTHER PUR,Brookes Maintenance Org,Brookes Maintenance Org,100% ADVANCE,PKR,,,,,,,Local Purchase,URGENTLY REQUIRED SERVICING OF 100 KVA D.G SET FOR RENTAL WAREHOUSE,5.0,1.0,0.0,0.0,0.0,0.0,20000.0,3005-00008-0000,RADIATOR SERVICE CHARGES,JOB,27942.0,2023-06-15,2023-05-15,,Manufacturer Detail,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,Others,,,,,Warehouse ,11-2503-82010607-0000-00-0000-00-000,0.0,1.0
OPEN,OPEN,Brookes Pharma,16764.0,Atif Salam,2023-05-19,TECHNO ENERGY SYSTEM,LOCAL OTHER PUR,Brookes Maintenance Org,Brookes Maintenance Org,100% ADVANCE,PKR,,,,,,,Local Purchase,URGENTLY REQUIRED SERVICING OF 100 KVA D.G SET FOR RENTAL WAREHOUSE,6.0,1.0,0.0,0.0,0.0,0.0,20000.0,3005-00009-0000,SERVICES CHARGES,JOB,27942.0,2023-06-15,2023-05-15,,,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,Others,,,,,Warehouse ,11-2503-82010607-0000-00-0000-00-000,0.0,1.0
OPEN,OPEN,Brookes Pharma,16813.0,Atif Salam,2023-05-26,TRANSFO TECH ENGINEERING (SMC-PVT) LTD,OTHER SERVICES,Brookes Maintenance Org,Brookes Maintenance Org,100% ADVANCE,PKR,,,,,,,Local Purchase,REQUIRED FOR SERVICING/DEHYDRATION FOR 2500 KVA &1500 KVA TRANSFORMER'S INSTALLED AT PLOT # 58 & 59,1.0,2.0,0.0,0.0,0.0,0.0,32500.0,3005-00009-0000,DEHYDRATION/FILTRATION OF TRANSFORMER OIL FOR 2500 KVA TRANSFORMER.,JOB,28023.0,2023-06-15,2023-05-26,INPUT_ST_NR_13%,Manufacturer Detail,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,Others,,,,,Engineering (Common) ,11-2401-82010607-0000-00-0000-00-000,0.0,2.0
OPEN,OPEN,Brookes Pharma,16813.0,Atif Salam,2023-05-26,TRANSFO TECH ENGINEERING (SMC-PVT) LTD,OTHER SERVICES,Brookes Maintenance Org,Brookes Maintenance Org,100% ADVANCE,PKR,,,,,,,Local Purchase,REQUIRED FOR SERVICING/DEHYDRATION FOR 2500 KVA &1500 KVA TRANSFORMER'S INSTALLED AT PLOT # 58 & 59,3.0,1.0,0.0,0.0,0.0,0.0,45500.0,3009-00003-0000,"SEAL REPAIR / REPLACEMENT OF RUBBER BUSHING OIL SEAL AND CORK SHEET PACKING FOR TRANSFORMER 2500 KVA (HT, LT BUSHING SEALS, OIL GAUGE SEAL & DRAIN VALVE)",JOB,28023.0,2023-06-15,2023-05-26,INPUT_ST_NR_13%,Manufacturer Detail,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,Others,,,,,Engineering (Common) ,11-2401-82010607-0000-00-0000-00-000,0.0,1.0
OPEN,OPEN,Brookes Pharma,16813.0,Atif Salam,2023-05-26,TRANSFO TECH ENGINEERING (SMC-PVT) LTD,OTHER SERVICES,Brookes Maintenance Org,Brookes Maintenance Org,100% ADVANCE,PKR,,,,,,,Local Purchase,REQUIRED FOR SERVICING/DEHYDRATION FOR 2500 KVA &1500 KVA TRANSFORMER'S INSTALLED AT PLOT # 58 & 59,4.0,2.0,0.0,0.0,0.0,0.0,1300.0,3005-00009-0000,REPLACEMENT OF SILICA GEL FOR 1500 AND 2500 KVA TRANSFORMER .,JOB,28023.0,2023-06-15,2023-05-26,INPUT_ST_NR_13%,Manufacturer Detail,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,Others,,,,,Engineering (Common) ,11-2401-82010607-0000-00-0000-00-000,0.0,2.0
